UUID;Version;Name (de);Name (en);Kategorie (original);Kategorie (en);Konformitaet;Hintergrunddatenbank(en);Laenderkennung;Typ;Referenzjahr;Gueltig bis;URL;Declaration owner;Veroeffentlicht am;Registrierungsnummer;Registrierungsstelle;UUID des Vorgaengers;Version des Vorgaengers;URL des Vorgaengers;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Stueckgewicht (kg);Umrechungsfaktor auf 1kg;biogener Kohlenstoffgehalt in kg;biogener Kohlenstoffgehalt (Verpackung) in kg;Modul;Szenario;Szenariobeschreibung;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET;AP (A2);GWPtotal (A2);GWPbiogenic (A2);GWPfossil (A2);GWPluluc (A2);ETPfw (A2);PM (A2);EPmarine (A2);EPfreshwater (A2);EPterrestrial (A2);HTPc (A2);HTPnc (A2);IRP (A2);SOP (A2);ODP (A2);POCP (A2);ADPF (A2);ADPE (A2);WDP (A2);RMI_FOSSILE;RMI_METALS;RMI_MINERALS;RMI_FORESTRY;RMI_AGRICULTURE;RMI_FISHERIES;RMI_ABIOTIC_SUBTOTAL;RMI_BIOTIC_SUBTOTAL;RMI_TOTAL;TMR_FOSSILE;TMR_METALS;TMR_MINERALS;TMR_FORESTRY;TMR_AGRICULTURE;TMR_FISHERIES;TMR_ABIOTIC_SUBTOTAL;TMR_BIOTIC_SUBTOTAL;TMR_TOTAL;
23b511a4-6228-4215-b1fd-4f5b74d82c45;00.01.000;;Stainless steel lever and window handle CORE/PREMIUM;;;'EN 15804+A2';;DE;specific dataset;2024;2029;;;2024-06-18;EPD-OGR-20240053-CBA5-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece;;;;;;;;;;;A1-A3;;;;;;;;;;10.1;1.18;11.3;38.4;0.462;38.9;0.306;0;0;0.039;0.000000213;0.245;0.000665;0;0;0;0;0;0.0148;2.9;-0.161;3.06;0.00531;17.3;0.000000256;0.00226;0.00000703;0.023;0.000000572;0.0000000537;0.068;25;0.0000000000011;0.00672;38.9;0.000117;1.02;;;;;;;;;;;;;;;;;;;
23b511a4-6228-4215-b1fd-4f5b74d82c45;00.01.000;;Stainless steel lever and window handle CORE/PREMIUM;;;'EN 15804+A2';;DE;specific dataset;2024;2029;;;2024-06-18;EPD-OGR-20240053-CBA5-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece;;;;;;;;;;;A4;;;;;;;;;;0.000268;0;0.000268;0.085;0;0.085;0;0;0;0.000000481;0.00000000000825;0.0000087;0.0000000913;0;0;0;0;0;0.000006;;;;;0.06;0.0000000000315;0.00000191;0.00000000128;0.0000212;0.00000000000113;0.0000000000485;0.0000131;0.000219;0.000000000000000000633;0.0000054;0.085;0.00000000018;0.0000117;;;;;;;;;;;;;;;;;;;
23b511a4-6228-4215-b1fd-4f5b74d82c45;00.01.000;;Stainless steel lever and window handle CORE/PREMIUM;;;'EN 15804+A2';;DE;specific dataset;2024;2029;;;2024-06-18;EPD-OGR-20240053-CBA5-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece;;;;;;;;;;;A5;;;;;;;;;;;;;0.044;0;0.044;0;0;0;0.000406;0.0000000000647;0.004;0.00000231;0;0;0;0.21;0.381;0.0000389;0.139;0.135;0.003;0.00000229;0.021;0.000000000216;0.0000141;0.0000000049;0.000175;0.0000000000011;0.0000000000477;0.000357;0.012;0.000000000000000025;0.0000372;0.044;0.000000000396;0.017;;;;;;;;;;;;;;;;;;;
23b511a4-6228-4215-b1fd-4f5b74d82c45;00.01.000;;Stainless steel lever and window handle CORE/PREMIUM;;;'EN 15804+A2';;DE;specific dataset;2024;2029;;;2024-06-18;EPD-OGR-20240053-CBA5-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece;;;;;;;;;;;C1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
23b511a4-6228-4215-b1fd-4f5b74d82c45;00.01.000;;Stainless steel lever and window handle CORE/PREMIUM;;;'EN 15804+A2';;DE;specific dataset;2024;2029;;;2024-06-18;EPD-OGR-20240053-CBA5-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece;;;;;;;;;;;C2;;;;;;;;;;0.000116;0;0.000116;0.037;0;0.037;0;0;0;0.000000208;0.00000000000356;0.00000376;0.0000000394;0;0;0;0;0;0.00000259;0.003;0.00012;0.003;0.0000000616;0.026;0.0000000000136;0.000000824;0.000000000554;0.00000916;0.000000000000489;0.0000000000209;0.00000563;0.0000943;0.000000000000000000273;0.00000233;0.037;0.0000000000776;0.00000507;;;;;;;;;;;;;;;;;;;
23b511a4-6228-4215-b1fd-4f5b74d82c45;00.01.000;;Stainless steel lever and window handle CORE/PREMIUM;;;'EN 15804+A2';;DE;specific dataset;2024;2029;;;2024-06-18;EPD-OGR-20240053-CBA5-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece;;;;;;;;;;;C3;;;;;;;;;;0.009;0;0.009;0.499;-0.462;0.037;0;0;0;0.000193;0.000000000139;0.008;0.00000136;0;0.588;0;0.146;0.335;0.000014;0.079;0.00000184;0.079;0.00000445;0.014;0.000000000179;0.00000316;0.00000000634;0.0000639;0.00000000000119;0.00000000012;0.000122;0.011;0.0000000000000000397;0.00000875;0.037;0.000000000545;0.008;;;;;;;;;;;;;;;;;;;
23b511a4-6228-4215-b1fd-4f5b74d82c45;00.01.000;;Stainless steel lever and window handle CORE/PREMIUM;;;'EN 15804+A2';;DE;specific dataset;2024;2029;;;2024-06-18;EPD-OGR-20240053-CBA5-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece;;;;;;;;;;;C4;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
23b511a4-6228-4215-b1fd-4f5b74d82c45;00.01.000;;Stainless steel lever and window handle CORE/PREMIUM;;;'EN 15804+A2';;DE;specific dataset;2024;2029;;;2024-06-18;EPD-OGR-20240053-CBA5-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;pcs.;;1 piece;;;;;;;;;;;D;;;;;;;;;;-4.8;0;-4.8;-24.1;0;-24.1;0;0;0;-0.029;-0.00000014;-0.163;-0.000199;0;0;0;0;0;-0.008;-1.97;0.009;-1.98;-0.004;-11.8;-0.000000167;-0.001;-0.00000172;-0.014;-0.00000000372;-0.0000000106;-0.026;-3.35;-0.00000000000000427;-0.004;-24;-0.0000569;-0.752;;;;;;;;;;;;;;;;;;;
35bfbcf6-5fbc-46fa-b17b-a21553aadecf;00.01.000;;Driveway 200x100x50 mm Brindle, Mix Design ID: BUR/DW50/1.5 RMCBP24 RMCBP23, Plant: Barton, United Kingdom;;;'EN 15804+A2';;;specific dataset;;;;;;;Institut Bauen und Umwelt e.V. (IBU);;;;;;;;;;;;;;;;;;A1-A3;;;;;;;;;;23.4;;23.42;;;;;;;;;;;;;;;;;8.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35bfbcf6-5fbc-46fa-b17b-a21553aadecf;00.01.000;;Driveway 200x100x50 mm Brindle, Mix Design ID: BUR/DW50/1.5 RMCBP24 RMCBP23, Plant: Barton, United Kingdom;;;'EN 15804+A2';;;specific dataset;;;;;;;Institut Bauen und Umwelt e.V. (IBU);;;;;;;;;;;;;;;;;;A4;;;;;;;;;;;;;7.03;;7.031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35bfbcf6-5fbc-46fa-b17b-a21553aadecf;00.01.000;;Driveway 200x100x50 mm Brindle, Mix Design ID: BUR/DW50/1.5 RMCBP24 RMCBP23, Plant: Barton, United Kingdom;;;'EN 15804+A2';;;specific dataset;;;;;;;Institut Bauen und Umwelt e.V. (IBU);;;;;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71b3eff0-25e5-42d0-a8be-036aca499ad7;00.01.000;;Cast strips as precursor material for slugs;;;'EN 15804+A2';;DE;specific dataset;2023;2028;;;2023-12-18;EPD-AWW-20230483-IBA2-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg gegossene Bänder (Gießbänder);;;;;;;;;;;A1-A3;;;;;;;;;;32.6;0;32.6;43.2;0;43.2;0.0697;0;0;0.0999;0.0000000263;1.51;0.00102;0;0;0;0;0;0.0243;3.97;0.0068;3.96;0.000622;;;0.00269;0.00000138;0.0295;;;;;0.000000000000692;0.00854;42.8;0.00000162;0.871;;;;;;;;;;;;;;;;;;;
71b3eff0-25e5-42d0-a8be-036aca499ad7;00.01.000;;Cast strips as precursor material for slugs;;;'EN 15804+A2';;DE;specific dataset;2023;2028;;;2023-12-18;EPD-AWW-20230483-IBA2-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg gegossene Bänder (Gießbänder);;;;;;;;;;;C1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
71b3eff0-25e5-42d0-a8be-036aca499ad7;00.01.000;;Cast strips as precursor material for slugs;;;'EN 15804+A2';;DE;specific dataset;2023;2028;;;2023-12-18;EPD-AWW-20230483-IBA2-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg gegossene Bänder (Gießbänder);;;;;;;;;;;C2;;;;;;;;;;0.00273;0;0.00273;0.0396;0;0.0396;0;0;0;0.00000315;0.000000000000209;0.00000645;0.0000000734;0;0;0;0;0;0.00001;0.00303;0;0.00301;0.0000202;;;0.00000459;0.0000000107;0.0000514;;;;;0.000000000000000295;0.000009;0.0394;0.000000000303;0.0000336;;;;;;;;;;;;;;;;;;;
71b3eff0-25e5-42d0-a8be-036aca499ad7;00.01.000;;Cast strips as precursor material for slugs;;;'EN 15804+A2';;DE;specific dataset;2023;2028;;;2023-12-18;EPD-AWW-20230483-IBA2-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg gegossene Bänder (Gießbänder);;;;;;;;;;;C3;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.95;0;0;0;0;0;0;0;0;;;0;0;0;;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
71b3eff0-25e5-42d0-a8be-036aca499ad7;00.01.000;;Cast strips as precursor material for slugs;;;'EN 15804+A2';;DE;specific dataset;2023;2028;;;2023-12-18;EPD-AWW-20230483-IBA2-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg gegossene Bänder (Gießbänder);;;;;;;;;;;C4;;;;;;;;;;0.0028;0;0.0028;0.0343;0;0.0343;0;0;0;0.000000481;0.00000000000517;0.0501;0.000000413;0;0;0;0;0;0.00000762;0.00239;0.0000000184;0.00242;0.00000145;;;0.00000186;0.00000000185;0.0000204;;;;;0.00000000000000318;0.00000588;0.0343;0.000000000168;-0.0000228;;;;;;;;;;;;;;;;;;;
71b3eff0-25e5-42d0-a8be-036aca499ad7;00.01.000;;Cast strips as precursor material for slugs;;;'EN 15804+A2';;DE;specific dataset;2023;2028;;;2023-12-18;EPD-AWW-20230483-IBA2-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg gegossene Bänder (Gießbänder);;;;;;;;;;;D;;;;;;;;;;-40.6;0;-40.6;-83.9;0;-83.9;0.881;0;0;-0.104;-0.00000000357;-2.08;-0.00514;0;0;0;0;0;-0.0345;-6.73;-0.0165;-6.71;-0.00149;;;-0.0043;-0.00000263;-0.0468;;;;;-0.00000000000432;-0.0133;-83.7;-0.000000457;-1.07;;;;;;;;;;;;;;;;;;;
6607fb6e-a298-43df-9449-2fff2140aa99;00.01.000;;Combar®;;;'EN 15804+A2';;DE;specific dataset;2021;2026;;;2021-04-13;EPD-SBG-20200240-IBA1-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg Schöck Combar®;;;;;;;;;;;A1-A3;;;;;;;;;;5.73;0.144;5.87;35.3;3.74;39.1;0;;;0.00952;0.197;0.0000000244;0.196;0;0;0;0;0;0.0133;2.22;0.0174;2.2;0.0014;;;0.00181;0.00000594;0.0196;;;;;0.0000000000000168;0.00586;39.1;0.000000477;0.215;;;;;;;;;;;;;;;;;;;
6607fb6e-a298-43df-9449-2fff2140aa99;00.01.000;;Combar®;;;'EN 15804+A2';;DE;specific dataset;2021;2026;;;2021-04-13;EPD-SBG-20200240-IBA1-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg Schöck Combar®;;;;;;;;;;;A5;;;;;;;;;;;;;;;;0;;;0.0000686;0.0000000000199;0.0014;0.000000394;0;0;0;0.05;0.09;0.00000387;0.0257;0.012;0.0137;0.000000612;;;0.00000116;0.000000000923;0.0000178;;;;;0.00000000000000000569;0.00000323;0.00836;0.0000000000859;0.0029;;;;;;;;;;;;;;;;;;;
6607fb6e-a298-43df-9449-2fff2140aa99;00.01.000;;Combar®;;;'EN 15804+A2';;DE;specific dataset;2021;2026;;;2021-04-13;EPD-SBG-20200240-IBA1-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg Schöck Combar®;;;;;;;;;;;C2;;;;;;;;;;0.000128;0;0.000128;0.0256;0;0.0256;0;;;0.00000021;0.00000000000673;0.00000277;0.0000000421;0;0;0;0;0;0.00000184;0.00189;0.0000825;0.00181;0.000000108;;;0.000000573;0.00000000042;0.00000635;;;;;0.000000000000000000303;0.00000165;0.0255;0.0000000000718;0.00000505;;;;;;;;;;;;;;;;;;;
6607fb6e-a298-43df-9449-2fff2140aa99;00.01.000;;Combar®;;;'EN 15804+A2';;DE;specific dataset;2021;2026;;;2021-04-13;EPD-SBG-20200240-IBA1-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg Schöck Combar®;;;;;;;;;;;C3;;;;;;;;;;0.314;0;0.314;0.708;0;0.708;;;;0.000363;0.000000000293;0.000502;0.000107;0;0;0;0;0;0.0000889;0.0404;0.000134;0.0403;0.0000583;;;0.0000197;0.000000108;0.000207;;;;;0.000000000000000886;0.0000541;0.708;0.0000000117;0.00877;;;;;;;;;;;;;;;;;;;
6607fb6e-a298-43df-9449-2fff2140aa99;00.01.000;;Combar®;;;'EN 15804+A2';;DE;specific dataset;2021;2026;;;2021-04-13;EPD-SBG-20200240-IBA1-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg Schöck Combar®;;;;;;;;;;;C4;;;;;;;;;;0.0261;0;0.0261;3.7;-3.5;0.199;0;;;0.0000501;0.00000000303;1;0.00000223;0;0;0;0;0;0.000109;0.0153;0.0000558;0.0152;0.0000437;;;0.000028;0.0000000261;0.000308;;;;;0.0000000000000000568;0.0000848;0.199;0.00000000137;0.00158;;;;;;;;;;;;;;;;;;;
6607fb6e-a298-43df-9449-2fff2140aa99;00.01.000;;Combar®;;;'EN 15804+A2';;DE;specific dataset;2021;2026;;;2021-04-13;EPD-SBG-20200240-IBA1-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;kg;;1 kg Schöck Combar®;;;;;;;;;;;D;;;;;;;;;;-0.0444;0;-0.0444;-0.203;0;-0.203;;;;-0.0000514;-0.0000000000809;-0.0000939;-0.0000152;0;0;0;0;0;-0.0000168;-0.012;-0.0000281;-0.012;-0.00000839;;;-0.00000433;-0.0000000155;-0.0000464;;;;;-0.000000000000000125;-0.0000125;-0.203;-0.00000000197;-0.00124;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;A1-A3;;;;;;;;;;92.8;13.7;107;93.5;8.09;102;4.58;0;0;0.493;0.00424;0.713;0.0043;0;0;0;0;0;0.0279;5.45;-1.29;6.73;0.0123;111;0.000000217;0.00938;0.000154;0.0885;0.00000000309;0.0000000865;0.706;;0.0000000286;0.0223;102;0.00000272;20.6;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;A4;;;;;;;;;;0.244;0;0.244;4.3;0;4.3;0;0;0;0.000276;0.0000000000206;0.000617;0.0000053;0;0;0;0;0;0.00191;0.322;0.00409;0.316;0.00179;2.98;0.0000000111;0.000939;0.000000959;0.0104;0.0000000000603;0.00000000357;0.000777;;0.0000000000000193;0.00178;4.29;0.0000000269;0.00287;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;A5;;;;;;;;;;3.48;-0.26;3.22;3.7;-0.396;3.3;0.137;0;0;0.0155;0.000127;0.0549;0.000133;0;0.121;0;0.377;0.689;0.00112;0.483;0.0171;0.465;0.000434;3.48;0.00000000772;0.000418;0.00000469;0.00418;0.0000000000975;0.00000000289;0.0219;;0.000000000859;0.000998;3.3;0.0000000834;0.648;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;B1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0036;0;0;0;0;0;0.000000000026;0;;0;0.000418;0;0;0;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;B2;;;;;;;;;;3.69;0;3.69;5.9;0;5.9;0;0;0;0.00334;0.0000419;0.0073;0.000376;0;0;0;0;0;0.000832;0.416;0.00416;0.215;0.196;2.69;0.0000000684;0.000197;0.00000519;0.00283;0.000000000621;0.00000000946;0.0678;;0.0000000342;0.000983;5.9;0.00000023;0.0999;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;C1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;C2;;;;;;;;;;0.0136;0;0.0136;0.24;0;0.24;0;0;0;0.0000154;0.00000000000115;0.0000344;0.000000296;0;0;0;0;0;0.000107;0.018;0.000228;0.0176;0.0000999;0.166;0.000000000616;0.0000524;0.0000000535;0.00058;0.00000000000336;0.000000000199;0.0000433;0.0611;0.00000000000000107;0.000099;0.24;0.0000000015;0.00016;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;D;;;;;;;;;;-0.0999;0;-0.0999;-0.366;0;-0.366;0;0;0;-0.0000954;-0.0000000000496;-0.000184;-0.0000286;0;0;0;0;0;-0.0000282;-0.0216;-0.00011;-0.0215;-0.00000235;-0.0798;-0.000000000234;-0.00000766;-0.0000000294;-0.0000821;-0.00000000000368;-0.000000000142;-0.00485;;-0.000000000000145;-0.0000214;-0.366;-0.00000000323;-0.00225;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;C3/2;;;;;;;;;;;;;11.5;-7.69;3.77;0;0;0;0.0216;0.000000000571;1.11;0.000135;0;0;0;10.5;19.3;0.00711;7.48;0.949;6.53;0.00023;1.74;0.000000028;0.00351;0.000000861;0.0392;0.0000000000895;0.00000000563;0.0207;0.649;0.000000000000612;0.00899;3.77;0.0000000311;0.915;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;C3/3;;;;;;;;;;;;;12.6;-7.69;4.86;0;0;0;0.0219;0.000000000616;1.11;0.000215;0;1.25;0;0;89.7;0.00743;7.55;0.95;6.6;0.000486;2.37;0.00000003;0.00365;0.00000107;0.0408;0.000000000104;0.00000000635;0.0342;0.933;0.00000000000101;0.00927;4.86;0.0000000422;0.921;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;C4/1;;;;;;;;;;0.438;0;0.438;5.33;0;5.33;0;0;0;0.0000624;0.000000000821;5.27;0.0000654;0;0;0;0;0;0.00111;1.32;0.948;0.371;0.000183;5.21;0.0000000107;0.000246;0.00007;0.0027;0.000000000234;0.0000000196;0.00966;0.284;0.000000000000504;0.000791;5.32;0.000000026;-0.00398;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;D/1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;D/2;;;;;;;;;;-1.2;0;-1.2;-4.49;0;-4.49;0;0;0;-0.00115;-0.000000000613;-0.00224;-0.000344;0;0;0;0;0;-0.000342;-0.265;-0.00133;-0.264;-0.0000284;0;0;-0.0000934;-0.000000354;-0.001;0;0;0;;-0.00000000000174;-0.000262;-4.48;-0.0000000391;-0.0271;;;;;;;;;;;;;;;;;;;
f75f1aae-9b78-487b-8444-ca4e8939d2c9;00.01.000;;Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing;;;'EN 15804+A2';;NL/IE;specific dataset;2023;2028;;;2023-04-27;EPD-INT-20220234-CBB2-EN;Institut Bauen und Umwelt e.V. (IBU);;;;1;qm;;1 m² floor covering;;;;;;;;;;;D/3;;;;;;;;;;-0.266;0;-0.266;-19.5;0;-19.5;0.15;0;0;-0.00186;-0.000000000162;-0.0982;-0.0000589;0;0;0;0;0;-0.000712;-0.18;-0.000319;-0.18;-0.0000885;-3.59;-0.00000000998;-0.000211;-0.000000196;-0.00231;-0.0000000000495;-0.00000000314;-0.00721;;-0.000000000000215;-0.000628;-19.5;-0.0000000175;-0.0256;;;;;;;;;;;;;;;;;;;
8fa3cdaf-4e1a-4e3e-ba8a-6aedcd812eef;00.01.000;;reinforced elements made of autoclaved aerated concrete;;;'EN 15804+A2';;DE;specific dataset;2023;2028;;;2023-09-06;EPD-XEL-20230353-IBA1-DE;Institut Bauen und Umwelt e.V. (IBU);;;;1;m3;;1 m³ Porenbeton mit einer durchschnittlichen Rohdichte von 528 kg/m³ und 20 kg Bewehrung.;;;;;;;;;;;A1-A3;;;;;;;;;;184;34.6;219;1880;0;1880;39.1;0;0;0.244;0.000000369;2.35;0.0497;0;0;0;0;0;0.207;249;-3.19;252;0.101;;;0.0723;0.000117;0.793;;;;;0.000000000000612;0.215;1880;0.0000149;4.75;;;;;;;;;;;;;;;;;;;
